id,title,link,source,source_link,crawled,published_date
1295,Drones are chasing Chinese people into their homes to stop the coronavirus spreading,https://metro.co.uk/2020/01/31/drones-chasing-chinese-people-homes-stop-coronavirus-spreading-12162070/,metro.co.uk,https://metro.co.uk,2020-01-31 17:30:17,2020-01-31 17:26:20
1296,"Our face mask future: Do they really help beat flu, coronavirus and pollution?",https://www.theguardian.com/world/2020/jan/31/our-face-mask-future-do-they-really-help-beat-flu-coronavirus-and-pollution,theguardian.com,https://www.theguardian.com,2020-01-31 17:30:23,2020-01-31 17:16:39
1297,Guatemala restricts entry from China to keep out coronavirus,http://feeds.reuters.com/~r/Reuters/worldNews/~3/pDqo-g8zzo8/guatemala-restricts-entry-from-china-to-keep-out-coronavirus-idUSKBN1ZU2CF,reuters.com,https://www.reuters.com/,2020-01-31 17:40:21,2020-01-31 17:15:04
1298,"Britain reports two cases of coronavirus, evacuation flight from China lands",http://feeds.reuters.com/~r/Reuters/worldNews/~3/Kz7YZS7vGOY/britain-reports-two-cases-of-coronavirus-evacuation-flight-from-china-lands-idUSKBN1ZU12K,reuters.com,https://www.reuters.com/,2020-01-31 17:40:21,2020-01-31 17:06:28
1299,'There's no doubt': Top US infectious disease doctor says Wuhan coronavirus can spread even when people have no symptoms,http://rss.cnn.com/~r/rss/cnn_latest/~3/ocJTefm-_N0/index.html,cnn.com,https://edition.cnn.com/,2020-01-31 17:45:07,2020-01-31 17:40:36
1300,Passenger on Wuhan airlift thanks cabin crew and jokes about quarantine,https://www.dailymail.co.uk/health/article-7952863/Passenger-Wuhan-airlift-thanks-cabin-crew-jokes-quarantine.html,dailymail.co.uk,https://www.dailymail.co.uk,2020-01-31 17:45:08,2020-01-31 17:43:24
1301,US coronavirus evacuee says passengers being cautious on military base: ‘I’m still wearing my mask’,https://www.foxnews.com/health/us-coronavirus-evacuee-passengers-cautions-military-base,foxnews.com,https://www.foxnews.com/,2020-01-31 17:50:10,2020-01-31 17:40:08
1302,"Delta, American Airlines suspend flights between US, China",https://news.yahoo.com/fever-alarms-paranoia-masked-passengers-020920786.html,news.yahoo.com,https://news.yahoo.com,2020-01-31 17:50:26,2020-01-31 02:09:20
1303,You can buy a flight from Hong Kong to New York for $201. The catch? You have to stop in Wuhan for 6 hours.,https://news.yahoo.com/buy-flight-hong-kong-york-163235815.html,news.yahoo.com,https://news.yahoo.com,2020-01-31 17:50:26,2020-01-31 16:32:35
1304,"Facebook working to curb fake cures on coronavirus outbreak, misinformation",https://www.business-standard.com/article/pti-stories/facebook-working-to-provide-helpful-coronavirus-information-120013101648_1.html,business-standard.com,https://www.business-standard.com,2020-01-31 18:00:07,2020-01-31 14:35:00
1305,Coronavirus is in the UK: How is it spread? And how can you protect yourself and family?,https://www.dailymail.co.uk/health/article-7952943/Coronavirus-UK-spread-protect-family.html,dailymail.co.uk,https://www.dailymail.co.uk,2020-01-31 18:00:10,2020-01-31 17:56:35
1306,"B.C. tests 114 samples for coronavirus, one case confirmed",https://nationalpost.com/pmn/news-pmn/canada-news-pmn/b-c-tests-114-samples-for-coronavirus-one-case-confirmed,nationalpost.com,https://nationalpost.com,2020-01-31 18:00:20,2020-01-31 17:58:50
1307,China coronavirus: Foreign Ministry calls US Commerce Secretary William Ross ‘unkind’ for saying outbreak will accelerate the return of jobs to the US,https://www.scmp.com/news/china/politics/article/3048503/china-coronavirus-foreign-ministry-calls-us-commerce-secretary,scmp.com,https://www.scmp.com,2020-01-31 18:05:19,2020-01-31 18:01:04
1308,"Delta just suspended China flights for longer than any other airline, a red flag as the unprecedented coronavirus wreaks havoc on the airline industry",https://news.yahoo.com/delta-just-suspended-china-flights-160040926.html,news.yahoo.com,https://news.yahoo.com,2020-01-31 18:05:26,2020-01-31 16:00:40
1309,A deadly virus is spreading from state to state and has infected 19 million Americans so far. It's influenza,http://rss.cnn.com/~r/rss/cnn_latest/~3/McKhtj4CjwQ/index.html,cnn.com,https://edition.cnn.com/,2020-01-31 18:10:06,2020-01-31 18:01:51
1310,"Coronavirus shows no signs of abating, declared a global emergency",https://www.livemint.com/news/world/coronavirus-shows-no-signs-of-abating-declared-a-global-emergency-11580493451607.html,livemint.com,https://www.livemint.com,2020-01-31 18:10:13,2020-01-31 18:02:55
1311,"Russia reports first coronavirus cases, restricts China air travel",http://feeds.reuters.com/~r/Reuters/worldNews/~3/yvDqtpXY_8c/russia-reports-first-coronavirus-cases-restricts-china-air-travel-idUSKBN1ZU1RM,reuters.com,https://www.reuters.com/,2020-01-31 18:10:17,2020-01-31 17:54:45
1312,Coronavirus Has Europe Treating Chinese People Like the Plague,https://www.thedailybeast.com/coronavirus-has-europe-treating-chinese-people-like-the-plague,thedailybeast.com,https://feeds.thedailybeast.com,2020-01-31 18:15:22,2020-01-31 18:12:32
1313,Will coronavirus cause Hong Kong art fair to cancel?,http://rss.cnn.com/~r/rss/edition_world/~3/k3cWFCV2MBk/index.html,cnn.com,https://edition.cnn.com/,2020-01-31 18:20:07,2020-01-31 12:55:53
1314,"Thai holiday over, Chinese visitors fly home to Wuhan",https://news.yahoo.com/thai-holiday-over-chinese-visitors-130120785.html,news.yahoo.com,https://news.yahoo.com,2020-01-31 18:20:27,2020-01-31 13:01:20
1315,Why Coronavirus Seems to Be Striking More Adults Than Kids,https://news.yahoo.com/why-coronavirus-seems-striking-more-120042496.html,news.yahoo.com,https://news.yahoo.com,2020-01-31 18:20:27,2020-01-31 12:00:42
1316,CDC says its coronavirus test could fail to flag patients who don't yet have symptoms,https://www.dailymail.co.uk/health/article-7953313/CDC-says-coronavirus-test-fail-flag-patients-dont-symptoms.html,dailymail.co.uk,https://www.dailymail.co.uk,2020-01-31 18:30:10,2020-01-31 18:29:29
1317,"US coronavirus evacuees being kept under 14-day quarantine, CDC says",https://www.foxnews.com/health/us-coronavirus-evacuees-under-14-day-quarantine-cdc,foxnews.com,https://www.foxnews.com/,2020-01-31 18:30:13,2020-01-31 18:27:03
1318,Britons on evacuation flight from Wuhan tell of relief and confusion,https://www.theguardian.com/world/2020/jan/31/britons-evacuation-flight-wuhan-coronavirus-tell-of-relief-confusion,theguardian.com,https://www.theguardian.com,2020-01-31 18:30:24,2020-01-31 18:11:27
1319,CDC quarantines Wuhan passengers in California under federal order,https://www.cnbc.com/2020/01/31/cdc-quarantines-wuhan-passengers-in-california-under-federal-order.html,cnbc.com,https://www.cnbc.com,2020-01-31 18:35:05,2020-01-31 18:25:15
1320,New York health commissioner says no confirmed coronavirus case in NYC,http://feeds.reuters.com/~r/Reuters/worldNews/~3/AffjW5ODT3g/new-york-health-commissioner-says-no-confirmed-coronavirus-case-in-nyc-idUSKBN1ZU2OA,reuters.com,https://www.reuters.com/,2020-01-31 18:35:17,2020-01-31 18:19:01
1321,Myanmar sends back China plane after coronavirus scare,https://news.yahoo.com/myanmar-sends-back-china-plane-coronavirus-scare-002306498.html,news.yahoo.com,https://news.yahoo.com,2020-01-31 18:35:24,2020-01-31 00:23:06
1322,"India bans export of protective masks, clothing amid coronavirus outbreak",https://news.yahoo.com/india-bans-export-protective-masks-143156534.html,news.yahoo.com,https://news.yahoo.com,2020-01-31 18:35:24,2020-01-31 14:31:56
1323,United Airlines cancels all flights to mainland China amid coronavirus outbreak,https://www.foxnews.com/travel/united-airlines-cancels-flights-china-coronavirus-outbreak,foxnews.com,https://www.foxnews.com/,2020-01-31 18:40:11,2020-01-31 18:33:52
1324,‘I am not a virus’:  France’s Asian community pushes back over xenophobia,https://nationalpost.com/pmn/health-pmn/i-am-not-a-virus-frances-asian-community-pushes-back-over-xenophobia,nationalpost.com,https://nationalpost.com,2020-01-31 18:40:21,2020-01-31 18:39:47
1325,Are packages from coronavirus-hit China safe to handle?,https://www.foxnews.com/health/packages-coronavirus-china-safe-to-handle,foxnews.com,https://www.foxnews.com/,2020-01-31 18:45:11,2020-01-31 18:35:39
1326,CDC orders a 14-day coronavirus quarantine for 200 Americans evacuated from Wuhan,http://rss.cnn.com/~r/rss/cnn_latest/~3/6yDb2uA3pWw/index.html,cnn.com,https://edition.cnn.com/,2020-01-31 18:50:08,2020-01-31 18:36:35
1327,Canadian Press NewsAlert: Ontario to announce new case of novel coronavirus,https://nationalpost.com/pmn/news-pmn/canada-news-pmn/canadian-press-newsalert-ontario-to-announce-new-case-of-novel-coronavirus,nationalpost.com,https://nationalpost.com,2020-01-31 18:55:16,2020-01-31 18:54:34
1328,'I am not a virus':  France's Asian community pushes back over xenophobia,http://feeds.reuters.com/~r/Reuters/worldNews/~3/dfgJs0oJOhw/i-am-not-a-virus-frances-asian-community-pushes-back-over-xenophobia-idUSKBN1ZU2PV,reuters.com,https://www.reuters.com/,2020-01-31 18:55:17,2020-01-31 18:41:45
1329,"&#39;We Can&#39;t Deal With This Tsunami.&#39; As the Coronavirus Spreads, Hong Kong Medical Workers Feel the Pressure",https://news.yahoo.com/cant-deal-tsunami-coronavirus-spreads-075342501.html,news.yahoo.com,https://news.yahoo.com,2020-01-31 18:55:24,2020-01-31 07:53:42
1330,Central American countries limit entry from China to fight coronavirus,https://nationalpost.com/pmn/health-pmn/central-american-countries-limit-entry-from-china-to-fight-coronavirus,nationalpost.com,https://nationalpost.com,2020-01-31 19:00:17,2020-01-31 18:59:49
1331,"If China fails to contain the coronavirus outbreak, the price will be paid by all",https://www.scmp.com/comment/opinion/article/3048276/if-china-fails-contain-coronavirus-outbreak-price-will-be-paid-all,scmp.com,https://www.scmp.com,2020-01-31 19:05:17,2020-01-31 19:00:16
1332,U.S. mulls order for its citizens to leave China’s region at center of coronavirus- report,https://nationalpost.com/pmn/health-pmn/u-s-mulls-order-for-its-citizens-to-leave-chinas-region-at-center-of-coronavirus-report,nationalpost.com,https://nationalpost.com,2020-01-31 19:10:16,2020-01-31 19:05:27
1333,Coronavirus Is Spreading Here: CDC Confirms First Person-to-Person Transmission in America,https://news.yahoo.com/coronavirus-spreading-cdc-confirms-first-145000271.html,news.yahoo.com,https://news.yahoo.com,2020-01-31 19:10:26,2020-01-31 14:50:00
1334,To mask or not to mask: confusion spreads over coronavirus protection,https://news.yahoo.com/mask-not-mask-confusion-spreads-074057817.html,news.yahoo.com,https://news.yahoo.com,2020-01-31 19:10:26,2020-01-31 07:40:57
1335,Panama Canal says ships must report contact with coronavirus countries,https://nationalpost.com/pmn/health-pmn/panama-canal-says-ships-must-report-contact-with-coronavirus-countries,nationalpost.com,https://nationalpost.com,2020-01-31 19:15:19,2020-01-31 19:12:11
1336,Watch live as China builds two hospitals at lightning speed to tackle coronavirus in Wuhan,https://nationalpost.com/news/world/watch-live-china-builds-hospital-wuhan-coronavirus,nationalpost.com,https://nationalpost.com,2020-01-31 19:15:19,2020-01-31 19:11:30
1337,CDC Slaps Federal Quarantine on Coronavirus Evacuees in California,https://www.thedailybeast.com/coronavirus-spurs-cdc-to-slap-quarantine-on-china-evacuees-in-california,thedailybeast.com,https://feeds.thedailybeast.com,2020-01-31 19:15:23,2020-01-31 19:13:24
1338,Nearly 200 Americans repatriated from China placed under quarantine,http://feeds.reuters.com/~r/Reuters/worldNews/~3/BiL27fbcWwk/nearly-200-americans-repatriated-from-china-placed-under-quarantine-idUSKBN1ZU2OA,reuters.com,https://www.reuters.com/,2020-01-31 19:20:18,2020-01-31 19:12:06
1339,Gilead working with China to test Ebola drug as new coronavirus treatment,http://feeds.reuters.com/~r/Reuters/worldNews/~3/whvNzi1Njco/gilead-working-with-china-to-test-ebola-drug-as-new-coronavirus-treatment-idUSKBN1ZU2RX,reuters.com,https://www.reuters.com/,2020-01-31 19:20:18,2020-01-31 19:12:06
1340,Central American countries limit entry from China to fight coronavirus,http://feeds.reuters.com/~r/Reuters/worldNews/~3/8qD8sxlfddI/central-american-countries-limit-entry-from-china-to-fight-coronavirus-idUSKBN1ZU2CF,reuters.com,https://www.reuters.com/,2020-01-31 19:20:18,2020-01-31 19:07:05
1341,"Netanyahu Recruits Trump, Putin for Election",https://news.yahoo.com/netanyahu-recruits-trump-putin-election-104532164.html,news.yahoo.com,https://news.yahoo.com,2020-01-31 19:25:28,2020-01-30 10:45:32
1342,Things for people in Canada to know about the coronavirus,https://nationalpost.com/pmn/news-pmn/canada-news-pmn/things-for-people-in-canada-to-know-about-the-coronavirus-4,nationalpost.com,https://nationalpost.com,2020-01-31 19:30:19,2020-01-31 19:28:11
1343,At least 50 airlines have canceled flights to China amid coronavirus fears — here&#39;s the full list,https://news.yahoo.com/16-airlines-canceled-flights-china-175200818.html,news.yahoo.com,https://news.yahoo.com,2020-01-31 19:35:26,2020-01-31 18:05:00
1344,The slow race to make a coronavirus vaccine is on as nations try to speed yearlong process,https://www.cnbc.com/2020/01/31/coronavirus-why-it-takes-at-least-a-year-to-make-a-vaccine.html,cnbc.com,https://www.cnbc.com,2020-01-31 19:45:07,2020-01-31 19:31:42
1345,China chides ‘mean’ U.S. for travel warning as virus impact spreads,https://nationalpost.com/pmn/health-pmn/china-chides-mean-u-s-for-travel-warning-as-virus-impact-spreads,nationalpost.com,https://nationalpost.com,2020-01-31 19:45:18,2020-01-31 19:44:41
1346,Iraq’s Basra airport to deny entry to travelers from China and Chinese citizens over coronavirus – state news agency,https://nationalpost.com/pmn/health-pmn/iraqs-basra-airport-to-deny-entry-to-travelers-from-china-and-chinese-citizens-over-coronavirus-state-news-agency,nationalpost.com,https://nationalpost.com,2020-01-31 19:45:18,2020-01-31 19:40:31
1347,83 Brits from Wuhan evacuation flight arrive at NHS facility,https://www.dailymail.co.uk/health/article-7952271/Operation-Wuhan-airlift-LANDS-RAF-Brize-Norton.html,dailymail.co.uk,https://www.dailymail.co.uk,2020-01-31 19:50:10,2020-01-31 19:45:36
1348,Health officials order two-week quarantine for 200 Americans evacuated from Wuhan,https://metro.co.uk/2020/01/31/health-officials-order-two-week-quarantine-200-americans-evacuated-wuhan-12162791/,metro.co.uk,https://metro.co.uk,2020-01-31 19:50:18,2020-01-31 19:47:18
1349,"Kuwait advises against traveling to China, calls citizens there to leave – state news agency",https://nationalpost.com/pmn/health-pmn/kuwait-advises-against-traveling-to-china-calls-citizens-there-to-leave-state-news-agency,nationalpost.com,https://nationalpost.com,2020-01-31 19:50:21,2020-01-31 19:50:14
1350,WHO Calls Coronavirus ‘Emergency’ as Person-to-Person Spread Confirmed in U.S.,https://news.yahoo.com/first-person-person-spread-coronavirus-174803158.html,news.yahoo.com,https://news.yahoo.com,2020-01-31 19:50:31,2020-01-30 17:48:03
1351,Coronavirus Has Europe Treating Chinese People Like the Plague,https://news.yahoo.com/coronavirus-europe-treating-chinese-people-181232751.html,news.yahoo.com,https://news.yahoo.com,2020-01-31 19:50:31,2020-01-31 18:12:32
1352,Coronavirus in employees of German car parts supplier rises to 7,https://nationalpost.com/pmn/health-pmn/coronavirus-in-employees-of-german-car-parts-supplier-rises-to-7,nationalpost.com,https://nationalpost.com,2020-01-31 19:55:19,2020-01-31 19:54:52
1353,China chides 'mean' U.S. for travel warning as virus impact spreads,http://feeds.reuters.com/~r/Reuters/worldNews/~3/BM9joA9EN1w/china-chides-mean-u-s-for-travel-warning-as-virus-impact-spreads-idUSKBN1ZT374,reuters.com,https://www.reuters.com/,2020-01-31 20:00:21,2020-01-31 19:45:46
1354,Iraq’s Basra airport to deny entry to travelers from China and Chinese citizens over coronavirus: state news agency,http://feeds.reuters.com/~r/Reuters/worldNews/~3/L4IosFQczPQ/iraqs-basra-airport-to-deny-entry-to-travelers-from-china-and-chinese-citizens-over-coronavirus-state-news-agency-idUSKBN1ZU2U5,reuters.com,https://www.reuters.com/,2020-01-31 20:00:21,2020-01-31 19:41:55
1355,Coronavirus outbreak: Canada gets China’s nod to evacuate 196 citizens from Wuhan,https://www.scmp.com/news/world/united-states-canada/article/3048506/coronavirus-outbreak-canada-gets-chinas-nod,scmp.com,https://www.scmp.com,2020-01-31 20:05:17,2020-01-31 20:02:23
1356,UK confirms first coronavirus cases as outbreak spreads globally,https://www.business-standard.com/article/international/uk-confirms-first-coronavirus-cases-as-outbreak-spreads-globally-120020100051_1.html,business-standard.com,https://www.business-standard.com,2020-01-31 20:10:04,2020-01-31 19:56:00
1357,"Stocks stumble into February, one of the weakest months for stocks",https://www.cnbc.com/2020/01/31/stocks-stumble-into-february-one-of-the-weakest-months-for-stocks.html,cnbc.com,https://www.cnbc.com,2020-01-31 20:10:06,2020-01-31 20:04:35
1358,Second patient DIES of mystery virus in China amid growing fears the lethal outbreak may spread,https://www.dailymail.co.uk/health/article-7895983/Second-patient-DIES-mystery-virus-China-amid-growing-fears-lethal-outbreak-spread.html,dailymail.co.uk,https://www.dailymail.co.uk,2020-01-31 20:10:09,2020-01-16 20:14:34
1359,U.S. coronavirus task force to hold briefing on Friday,https://nationalpost.com/pmn/health-pmn/u-s-coronavirus-task-force-to-hold-briefing-on-friday,nationalpost.com,https://nationalpost.com,2020-01-31 20:15:17,2020-01-31 20:14:57
1360,White House to hold briefing on coronavirus Friday afternoon,https://www.cnbc.com/2020/01/31/white-house-to-hold-briefing-on-coronavirus-friday-afternoon.html,cnbc.com,https://www.cnbc.com,2020-01-31 20:20:06,2020-01-31 20:16:09
1361,U.S. State Department organizing more flights for Americans to return from Wuhan -official,https://nationalpost.com/pmn/health-pmn/u-s-state-department-organizing-more-flights-for-americans-to-return-from-wuhan-official,nationalpost.com,https://nationalpost.com,2020-01-31 20:20:18,2020-01-31 20:19:52
1362,"First case of coronavirus in US: Patient got pneumonia, but now only has cough, study says",https://news.yahoo.com/first-case-coronavirus-us-patient-193227612.html,news.yahoo.com,https://news.yahoo.com,2020-01-31 20:20:26,2020-01-31 19:55:49
1363,Man who works at coronavirus-hit firm is Germany's seventh case,http://feeds.reuters.com/~r/Reuters/worldNews/~3/VNWWzlSebrI/man-who-works-at-coronavirus-hit-firm-is-germanys-seventh-case-idUSKBN1ZU2VL,reuters.com,https://www.reuters.com/,2020-01-31 20:25:16,2020-01-31 20:13:18
1364,Watch: White House coronavirus task force holds a briefing as outbreak spreads,https://www.cnbc.com/2020/01/31/watch-live-white-house-coronavirus-task-force-holds-a-briefing-amid-outbreak.html,cnbc.com,https://www.cnbc.com,2020-01-31 20:30:06,2020-01-31 20:22:36
1365,U.S. coronavirus task force to hold briefing on Friday,http://feeds.reuters.com/~r/Reuters/worldNews/~3/9msWg0OMyYE/u-s-coronavirus-task-force-to-hold-briefing-on-friday-idUSKBN1ZU2WH,reuters.com,https://www.reuters.com/,2020-01-31 20:30:18,2020-01-31 20:14:23
1366,China says U.S. move to raise travel warning is inappropriate,https://news.yahoo.com/china-says-u-move-raise-151129155.html,news.yahoo.com,https://news.yahoo.com,2020-01-31 20:30:25,2020-01-31 15:11:29
1367,India unit of SAIC warns of sales hit due to coronavirus outbreak,https://www.business-standard.com/article/companies/india-unit-of-saic-warns-of-sales-hit-due-to-coronavirus-outbreak-120020100059_1.html,business-standard.com,https://www.business-standard.com,2020-01-31 20:35:04,2020-01-31 20:08:00
1368,Hong Kong leader rejects calls to close border despite virus fears,https://news.yahoo.com/hong-kong-leader-rejects-calls-120406514.html,news.yahoo.com,https://news.yahoo.com,2020-01-31 20:40:25,2020-01-31 12:04:06
1369,Markets slide as coronavirus outbreak worsens— here's what to watch,https://www.cnbc.com/2020/01/31/markets-slide-as-coronavirus-outbreak-worsens-heres-what-to-watch.html,cnbc.com,https://www.cnbc.com,2020-01-31 20:45:07,2020-01-31 20:39:26
1370,Germany confirms 7th coronavirus case,https://nationalpost.com/pmn/health-pmn/germany-confirms-7th-coronavirus-case,nationalpost.com,https://nationalpost.com,2020-01-31 20:45:19,2020-01-31 20:40:37
1371,U.S. State Department organizing more flights for Americans to return from Wuhan: official,http://feeds.reuters.com/~r/Reuters/worldNews/~3/6Spm3d-x0_Q/u-s-state-department-organizing-more-flights-for-americans-to-return-from-wuhan-official-idUSKBN1ZU2S3,reuters.com,https://www.reuters.com/,2020-01-31 20:45:20,2020-01-31 19:11:10
1372,"Transfer deadline day: latest on Odion Ighalo, Bowen, Lamptey and more – live!",https://www.theguardian.com/football/live/2020/jan/31/transfer-deadline-day-the-latest-on-mertens-giroud-rondon-and-more-live,theguardian.com,https://www.theguardian.com,2020-01-31 20:45:24,2020-01-31 20:38:42
1373,Coronavirus Research Is Moving at Top Speed—With a Catch,https://www.wired.com/story/coronavirus-research-preprint-servers,wired.com,https://www.wired.com,2020-01-31 20:50:25,2020-01-31 20:48:02
1374,CDC director says risk to U.S. public from coronavirus is low,https://nationalpost.com/pmn/health-pmn/cdc-director-says-risk-to-u-s-public-from-coronavirus-is-low,nationalpost.com,https://nationalpost.com,2020-01-31 20:55:17,2020-01-31 20:54:02
1375,Germany confirms seventh coronavirus case,http://feeds.reuters.com/~r/Reuters/worldNews/~3/SMf_9NiTK-k/germany-confirms-seventh-coronavirus-case-idUSKBN1ZU2Q9,reuters.com,https://www.reuters.com/,2020-01-31 21:00:18,2020-01-31 20:51:47
1376,China travel curbs tightened as official admits mishandling virus,https://news.yahoo.com/declares-global-virus-emergency-death-toll-hits-213-034543919.html,news.yahoo.com,https://news.yahoo.com,2020-01-31 21:00:27,2020-01-31 20:03:43
1377,The Coronavirus Is Affecting Everything from Airlines to the iPhone,https://news.yahoo.com/could-coronavirus-slow-iphone-production-202600162.html,news.yahoo.com,https://news.yahoo.com,2020-01-31 21:00:27,2020-01-31 20:26:00
1378,Coronavirus declared public health emergency in US,https://www.foxnews.com/health/coronavirus-declared-public-health-emergency-in-us,foxnews.com,https://www.foxnews.com/,2020-01-31 21:05:10,2020-01-31 20:56:37
1379,Inside the Coronavirus quarantine block as bus carrying rescued Brits arrives,https://metro.co.uk/2020/01/31/inside-coronavirus-quarantine-block-bus-carrying-rescued-brits-arrives-12162911/,metro.co.uk,https://metro.co.uk,2020-01-31 21:05:15,2020-01-31 21:01:59
1380,Coronavirus: US public health agency orders mandatory quarantine for Wuhan evacuees,https://www.scmp.com/news/china/society/article/3048509/coronavirus-us-public-health-agency-orders-mandatory-quarantine,scmp.com,https://www.scmp.com,2020-01-31 21:05:18,2020-01-31 20:55:44
1381,U.S. declares coronavirus a public health emergency,https://nationalpost.com/pmn/health-pmn/u-s-declares-coronavirus-a-public-health-emergency,nationalpost.com,https://nationalpost.com,2020-01-31 21:10:17,2020-01-31 21:09:53
1382,CDC Slaps Federal Quarantine on Coronavirus Evacuees in California,https://news.yahoo.com/cdc-slaps-federal-quarantine-coronavirus-191324000.html,news.yahoo.com,https://news.yahoo.com,2020-01-31 21:10:26,2020-01-31 19:13:24
1383,CDC director says risk to U.S. public from coronavirus is low,http://feeds.reuters.com/~r/Reuters/worldNews/~3/ap3xPo8aEwE/cdc-director-says-risk-to-u-s-public-from-coronavirus-is-low-idUSKBN1ZU2XV,reuters.com,https://www.reuters.com/,2020-01-31 21:15:19,2020-01-31 20:54:55
1384,Trump impeachment trial: key Republican senator says she will oppose witnesses – live,https://www.theguardian.com/us-news/live/2020/jan/31/trump-impeachment-president-vote-calling-witnesses-acquitted-senate-live-updates,theguardian.com,https://www.theguardian.com,2020-01-31 21:15:23,2020-01-31 21:08:56
1385,Nearly 200 Americans airlifted from China placed under coronavirus quarantine,http://feeds.reuters.com/~r/Reuters/worldNews/~3/9u59IsinKmo/nearly-200-americans-airlifted-from-china-placed-under-coronavirus-quarantine-idUSKBN1ZU2OA,reuters.com,https://www.reuters.com/,2020-01-31 21:25:17,2020-01-31 21:12:57
1386,U.S. declares coronavirus a public health emergency,http://feeds.reuters.com/~r/Reuters/worldNews/~3/tq1Q9DUoPqc/u-s-declares-coronavirus-a-public-health-emergency-idUSKBN1ZU2XV,reuters.com,https://www.reuters.com/,2020-01-31 21:25:17,2020-01-31 21:11:57
1387,Iraq's Basra airport to deny entry to travellers from China and Chinese citizens over coronavirus - state news agency,http://feeds.reuters.com/~r/Reuters/worldNews/~3/wtvGnfydZCs/iraqs-basra-airport-to-deny-entry-to-travellers-from-china-and-chinese-citizens-over-coronavirus-state-news-agency-idUSKBN1ZU2U5,reuters.com,https://www.reuters.com/,2020-01-31 21:25:17,2020-01-31 21:10:10
1388,Coronavirus: US declares public health emergency; bars entry to foreigners travelling from Hubei province,https://www.scmp.com/news/world/united-states-canada/article/3048510/coronavirus-us-declares-public-health-emergency,scmp.com,https://www.scmp.com,2020-01-31 21:25:19,2020-01-31 21:23:44
1389,Photos of stores in Wuhan show what life is like under the coronavirus lockdown,https://news.yahoo.com/photos-stores-wuhan-show-life-200247898.html,news.yahoo.com,https://news.yahoo.com,2020-01-31 21:25:26,2020-01-31 20:37:52
1390,Here's what happened to the stock market on Friday,https://www.cnbc.com/2020/01/31/what-happened-to-the-stock-market-on-friday-coronavirus-sparks-sell-off-to-end-january.html,cnbc.com,https://www.cnbc.com,2020-01-31 21:30:06,2020-01-31 21:22:35
1391,50 Cent wears a mask amid coronavirus outbreak and warns fans: ‘No pictures’,https://metro.co.uk/2020/01/31/50-cent-wears-mask-amid-coronavirus-outbreak-warns-fans-no-pictures-12163036/,metro.co.uk,https://metro.co.uk,2020-01-31 21:30:15,2020-01-31 21:28:02
1392,"Life as a tech reporter trapped in Hubei, ground zero of the coronavirus outbreak",https://www.scmp.com/tech/apps-social/article/3048383/life-tech-reporter-trapped-hubei-ground-zero-coronavirus-outbreak,scmp.com,https://www.scmp.com,2020-01-31 21:30:21,2020-01-31 21:30:12
1393,Donald Trump declares coronavirus public health emergency,https://metro.co.uk/2020/01/31/donald-trump-declares-coronavirus-public-health-emergency-12163020/,metro.co.uk,https://metro.co.uk,2020-01-31 21:35:16,2020-01-31 21:35:06
1394,U.S. ramps up antivirus measures at border as impact spreads,https://nationalpost.com/pmn/health-pmn/u-s-ramps-up-antivirus-measures-at-border-as-impact-spreads,nationalpost.com,https://nationalpost.com,2020-01-31 21:35:17,2020-01-31 21:30:40
1395,U.S. Declares Public Health Emergency Over Coronavirus,https://www.huffpost.com/entry/us-declares-public-health-emergency-coronavirus_n_5e349f97c5b6f26233293d98,huffpost.com,https://www.huffpost.com,2020-01-31 21:55:14,2020-01-31 21:53:42
1396,Coronavirus: US bars foreign nationals who have recently travelled to China,https://www.theguardian.com/world/2020/jan/31/coronavirus-us-public-health-emergency-travel-china,theguardian.com,https://www.theguardian.com,2020-01-31 22:00:22,2020-01-31 21:47:56
1397,"75,000 in Wuhan infected with coronavirus: study estimates",https://news.yahoo.com/75-000-wuhan-infected-coronavirus-study-estimates-183409651.html,news.yahoo.com,https://news.yahoo.com,2020-01-31 22:00:26,2020-01-31 19:00:42
1398,"OPEC, Russia could meet to discuss emergency cuts as coronavirus crushes oil price",https://www.cnbc.com/2020/01/31/opec-russia-could-discuss-emergency-cuts-as-coronavirus-crushes-oil.html,cnbc.com,https://www.cnbc.com,2020-01-31 22:10:06,2020-01-31 21:49:21
1399,Coronavirus: In quarantine after being repatriated from China,https://www.bbc.co.uk/news/uk-51332746,bbc.com,https://www.bbc.com/,2020-01-31 22:15:03,2020-01-31 22:11:09
1400,Watch Out for Coronavirus Phishing Scams,https://www.wired.com/story/coronavirus-phishing-scams,wired.com,https://www.wired.com,2020-01-31 22:15:25,2020-01-31 22:08:55
1401,Edmonton-area soccer leagues nixing handshakes amid new coronavirus fears,https://nationalpost.com/pmn/news-pmn/canada-news-pmn/edmonton-area-soccer-leagues-nixing-handshakes-amid-new-coronavirus-fears,nationalpost.com,https://nationalpost.com,2020-01-31 22:20:17,2020-01-31 22:19:01
1402,Coronavirus versus Sars – a tale of two viruses,https://www.scmp.com/news/china/society/article/3048472/coronavirus-versus-sars-tale-two-viruses,scmp.com,https://www.scmp.com,2020-01-31 22:20:19,2020-01-31 22:15:14
